,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
10028,-1.92734,0.78598,-0.71886,0.65242,True,C,-0.27231,1.34297,0.05128,1.89178
10029,-0.85388,1.22153,-0.55698,0.50106,True,A,-1.23593,-0.95776,-2.50055,1.56658
10030,-0.85467,0.55488,0.16353,0.04668,True,C,1.51579,2.58233,2.75027,1.97413
10031,0.82575,-0.29517,-0.84730,0.92242,False,F,1.85411,1.58365,0.59199,3.09291
10032,-1.27629,0.83567,0.02381,0.09421,True,A,0.06199,1.89315,1.51120,1.56873
10033,0.58301,-2.23733,-0.67316,0.75416,False,F,2.42455,2.31667,2.69665,-0.37193
10034,-0.89591,-0.22002,-0.28059,0.40018,False,F,1.69159,-0.51235,-2.29841,1.21892
10035,1.03341,-0.98456,0.09148,0.07242,False,F,1.70505,1.49967,4.09955,2.10256
10036,-1.15748,-1.06000,-0.62694,0.59245,False,F,-1.11096,-1.49721,-1.33172,0.98473
10037,1.18067,-1.42914,0.17389,0.04492,False,F,0.68475,-0.13934,1.13537,-1.95428
10038,-1.37491,-0.10164,-0.24128,0.43541,False,F,-0.45096,-1.26812,-1.56775,1.16222
10039,0.11665,1.32724,-0.73998,0.80903,True,A,-1.53011,-0.91657,-0.89791,1.60382
10040,-1.42844,0.78161,-0.25101,0.23734,True,C,-1.58792,0.34595,0.41411,-0.76208
10041,-0.98540,0.65755,-0.50939,0.68375,False,B,-0.59581,-0.00481,-1.88596,0.26744
10042,-0.71799,0.37209,-1.33519,1.28792,False,F,-0.81213,3.08503,1.73239,0.43767
10043,-1.56321,0.84643,-0.58129,0.56607,True,B,-0.45547,0.25916,-2.82881,0.99269
10044,-2.33507,2.02055,-0.06649,0.32843,True,A,2.17866,0.08178,-0.08569,2.55680
10045,1.10553,-0.68318,-0.83386,0.94086,False,F,-0.50627,-0.50067,-1.79993,3.08117
10046,1.06203,-0.25401,0.08240,0.12824,False,F,1.71818,3.51307,1.86251,-1.10392
10047,0.77031,-0.09410,-0.74380,0.86923,False,F,-0.30813,2.30672,-1.52177,1.64648
10048,0.93093,-0.05728,-0.75647,0.70180,False,F,-1.12553,-0.87060,-2.30078,1.22718
10049,0.71381,-1.44182,-0.47314,0.50288,False,F,-0.74754,-1.39634,-0.49433,1.93936
10050,-0.95138,-0.48129,-0.67353,0.79168,False,F,-0.32738,-1.69961,-1.17978,1.17736
10051,-0.62653,1.00650,-0.05967,0.09434,True,A,0.45118,-1.29701,-2.61712,-0.15540
10052,2.10587,0.24362,-0.62103,0.72468,False,F,-1.01829,-1.69289,-0.13228,0.15147
10053,-1.68776,-0.18555,-1.06633,1.13254,False,F,1.35887,1.10776,-0.16180,0.34966
10054,1.09021,0.29049,-0.41543,0.60736,False,Fx,-1.79432,-0.18782,-3.02822,0.77973
10055,0.98005,-0.42398,-0.48777,0.56666,False,F,0.29432,-0.25158,2.19158,-0.51353
10056,-0.86042,1.60414,-0.41900,0.40338,True,A,-1.21167,-0.04810,-1.00590,0.65262
10057,-0.66369,1.08179,0.08021,0.02656,True,A,1.08756,1.37030,-1.07652,2.08057
10058,0.64678,-0.62032,-0.39293,0.39239,False,F,-2.07019,-1.17743,-2.66695,2.57523
10059,-0.43503,-0.40948,-0.89276,0.94188,False,F,-0.57812,0.42144,-0.60636,1.60310
10060,0.01405,-1.50788,-1.04363,1.16363,False,F,1.54834,0.79156,-0.84276,1.71260
10061,0.40286,-0.56308,-0.35535,0.33647,False,F,-0.57532,-1.32756,-2.51993,-0.35228
10062,-2.14560,-0.33403,-0.45651,0.42078,False,F,3.12907,-1.29657,1.95777,-1.46494
10063,-0.41857,0.34564,-1.08826,1.15189,False,Fx,0.92371,0.39714,-1.71291,1.55283
10064,1.94304,-0.71149,-0.07221,0.20917,False,F,0.51211,0.20538,1.29365,0.65965
10065,0.06131,1.20049,-0.49630,0.57293,True,A,0.48559,2.71007,-1.82760,0.84396
10066,0.58004,0.38045,-0.01163,0.09994,True,Fx,1.05324,-0.59250,-2.25493,0.46047
10067,-0.03143,0.14893,-0.43939,0.54623,False,F,0.09791,-1.36119,0.33117,0.88429
10068,1.95769,-0.05644,-0.00172,0.18091,False,F,-1.26563,-1.23162,-1.86515,1.21951
10069,-0.80858,-0.76138,-0.27075,0.41204,False,F,-1.19283,-0.42749,-2.61231,1.74935
10070,-1.04391,0.41266,-0.59006,0.74905,False,E,2.90508,1.55113,1.37580,1.26008
10071,-1.84602,-0.73564,-0.67669,0.70506,False,F,-0.91636,-0.96060,-4.25320,0.64726
10072,0.90280,-0.92638,-0.44355,0.47994,False,F,1.05790,1.07889,-1.74847,1.10954
10073,1.04419,1.38562,-0.45827,0.58682,True,A,-0.55138,-0.40167,-4.10888,2.11046
10074,-1.23502,1.28411,-1.03593,1.01594,True,A,-0.45226,1.25615,-1.72438,0.86698
10075,-0.35829,1.50435,-0.24128,0.27915,True,A,-1.10380,-1.82404,-3.05969,0.63361
10076,1.10330,-0.14483,-0.89422,0.82649,False,F,-0.85431,-0.66061,-1.09785,-1.88769
10077,-2.38406,1.22369,-0.24246,0.35897,True,A,3.26482,-1.47939,-0.92960,0.58755
10078,-1.60662,1.42699,0.06295,0.05773,True,A,1.99691,2.89194,2.76889,1.70797
10079,-2.23830,-0.27628,-0.53176,0.77498,False,F,-1.96519,0.34370,-3.75819,-0.49784
10080,0.75358,-2.35393,-0.59688,0.64863,False,F,1.10172,1.08087,-2.11950,0.55200
10081,-1.13923,1.49533,-0.16648,0.26486,True,A,0.01642,1.49237,-0.50273,0.83825
10082,-0.94265,1.83490,-0.64218,0.74706,True,A,-1.05007,-0.84480,-0.82946,2.54279
10083,2.29776,-1.01368,-0.81347,0.78814,False,F,0.29811,1.09466,0.65686,-0.13880
10084,3.00942,-0.56905,-1.18037,1.14477,False,F,0.26499,-0.23760,-0.99482,-0.55113
10085,-2.05935,-0.38385,-0.59754,0.64079,False,F,-1.17830,-0.57800,-4.20532,1.84307
10086,-1.08717,-1.24300,-0.12181,0.30292,False,F,1.01321,-0.30735,-1.83995,1.66822
10087,-0.45960,-0.36537,-0.83840,0.90667,False,F,0.51270,0.23003,2.62052,1.95432
10088,-1.61616,0.55117,0.13026,0.06027,True,C,3.29644,3.51225,-1.01110,0.45227
10089,-0.88630,0.13788,-0.43868,0.58853,False,F,1.33170,-0.11249,-1.02128,0.29871
10090,-0.86537,-1.29319,-0.95473,1.12587,False,F,2.51204,0.56940,3.80984,-0.55295
10091,-2.23899,0.28308,-0.01150,0.27440,True,E,-0.63523,-1.36502,-4.44783,1.53783
10092,0.62464,-0.47349,-1.23547,1.33016,False,F,2.02768,-1.84392,-0.94444,0.77681
10093,0.40251,-0.34001,-0.51883,0.64359,False,F,-0.73075,-1.41773,-4.05454,2.38087
10094,-2.01517,0.88834,-0.66949,0.76410,True,A,0.31030,0.71138,0.52871,2.15314
10095,-0.40014,-0.04598,-0.72521,0.74171,False,F,3.33036,0.38499,1.92345,3.49821
10096,0.35892,-0.43699,-0.05272,0.09616,False,F,-1.36937,-0.34755,-0.56941,1.15916
10097,0.58850,0.12183,-0.05507,0.22386,False,F,1.94442,0.90148,-1.92202,0.29369
10098,-0.01257,-1.21607,-0.43766,0.52153,False,F,-1.83101,-0.71100,-1.69633,0.35091
10099,-3.04265,1.13516,-1.17785,1.33325,False,A,-0.68396,1.08416,-4.20389,1.40466
10100,-0.37315,-0.05185,-0.91126,0.84119,False,F,1.38383,-1.25978,0.45274,-1.17891
10101,-0.89285,0.92327,0.29800,-0.01748,True,A,-1.42525,-2.58841,-0.17831,1.18127
10102,1.06751,-0.48078,-1.19475,1.25080,False,F,-0.41745,-0.32747,1.27338,4.07159
10103,-0.85448,-1.16825,-0.33681,0.46718,False,F,-1.92791,3.28887,-1.61914,-1.30204
10104,-1.33126,-0.22381,-0.06986,0.23530,False,F,-0.11494,-0.99192,0.69610,-0.39337
10105,-1.29135,0.40954,-0.69936,0.73512,False,Fx,-1.85139,-1.50460,-1.67450,1.50178
10106,2.03261,-0.05420,-0.56875,0.59724,False,F,0.91149,-0.70825,-1.80610,2.35218
10107,1.03990,1.59821,-1.07408,1.12311,True,A,-0.43743,-0.11891,-1.54812,4.53880
10108,0.20851,-0.54989,-0.56834,0.69455,False,F,0.96284,0.27023,-2.58119,3.45656
10109,-1.81497,-0.37139,-0.55591,0.57473,False,F,-1.00581,-1.01603,-6.53466,0.28661
10110,1.67620,0.46165,-0.19436,0.28144,True,E,-0.92203,0.67828,-0.32730,0.12870
10111,-0.02581,-1.48855,-0.15595,0.33005,False,F,2.69679,2.04858,2.29759,1.72525
10112,0.17936,-0.33544,-0.76636,0.72260,False,F,1.73335,-0.15897,0.10723,3.76611
10113,0.94269,0.33376,-0.12050,0.12519,True,F,-0.79817,-0.73344,-3.09096,0.49305
10114,1.35635,-0.85793,-0.31179,0.48406,False,F,-0.70552,-0.53828,-1.92871,1.06452
10115,2.02771,-0.40626,-1.02497,0.99084,False,F,3.38480,-0.30920,0.43254,2.55824
10116,1.18079,0.78260,-0.74403,0.67364,True,C,-1.02774,-2.01472,-2.08290,0.76074
10117,-0.09514,-0.10823,-0.58567,0.66673,False,F,1.89766,2.86147,0.50926,1.28560
10118,-1.79172,0.17281,-0.01614,0.23804,False,F,-0.71785,-2.14522,-0.73981,1.74669
10119,-0.96048,0.62783,-1.46037,1.36281,False,E,1.03618,0.21296,0.47739,2.09572
10120,0.22282,0.19294,-0.48616,0.66117,False,F,0.86641,-1.11939,-1.22776,3.15454
10121,-1.20651,-0.96812,-0.21086,0.24510,False,F,-1.51560,-1.42364,-0.94169,1.67110
10122,0.98481,2.46585,-0.62289,0.70942,True,A,1.56065,0.80758,-0.17325,3.29294
10123,-0.64693,1.89496,-0.70761,0.72717,True,A,-0.27578,-2.50445,-1.65207,0.54552
10124,0.65485,0.30640,-0.11758,0.19330,True,F,-0.12840,2.66554,0.42833,0.25051
10125,3.74797,0.26393,0.07814,0.05674,True,F,-0.14281,0.57694,-2.23999,1.17756
10126,2.69933,1.57394,-0.48687,0.58237,True,A,0.60256,2.45042,0.22371,0.50692
10127,0.21843,-0.15093,-0.65158,0.70194,False,F,-0.40385,0.99527,3.67577,1.13451
10128,2.64085,-1.29006,0.15220,-0.00557,False,F,-1.39764,-2.81453,-5.44276,2.46049
10129,-0.59592,-0.78288,-0.53203,0.64089,False,F,1.62811,-0.22726,1.58496,-1.16208
10130,2.50126,-1.31485,-1.11353,1.08007,False,F,1.35894,1.11654,0.05924,1.86278
10131,0.06378,0.00305,-0.09723,0.26579,False,F,-2.04832,-1.14374,-2.53716,0.52981
10132,-0.67329,0.58866,-0.00618,0.09587,True,D,-0.13193,2.56938,2.44966,-0.07751
10133,-0.32175,-0.71321,-0.33679,0.43229,False,F,0.28917,-1.32300,-0.53348,-1.02706
10134,-0.93322,1.01930,-1.14336,1.12445,False,A,-1.24991,-1.86643,-0.47382,2.26627
10135,2.41010,0.47081,-1.02315,1.21777,False,D,0.20716,-1.10784,-1.13000,0.97679
10136,0.71108,0.76812,-0.14470,0.34338,True,A,-0.22724,-1.18323,-2.39824,0.09934
10137,0.71191,0.86414,0.30777,-0.05094,True,A,-2.06625,-2.33496,-2.06672,1.77896
10138,0.72976,-0.75398,0.17800,0.10656,False,F,-0.96497,0.26139,0.01837,0.44720
10139,2.14878,-0.92367,-0.65815,0.82348,False,F,-0.43969,-1.47960,-3.10155,1.85276
10140,-0.01392,-0.83679,-0.44975,0.51696,False,F,-2.15389,-0.78960,-1.71952,1.08682
10141,0.61752,0.78823,-0.08943,0.17709,True,B,-0.95309,-0.50066,-2.89187,3.93459
10142,-1.50023,0.67270,-0.17311,0.29474,True,C,-0.62792,-1.59347,-2.51460,1.72709
10143,-1.85388,-1.00907,0.00329,0.04175,False,F,-0.68719,-1.13492,-3.12127,1.11960
10144,1.68362,-0.06842,-0.22620,0.41116,False,F,-0.04275,-1.10145,1.06548,3.11043
10145,-1.94950,-0.76888,-0.74499,0.85810,False,F,2.67150,0.80141,-0.17748,0.02424
10146,-0.69786,0.20729,-0.44338,0.48936,False,F,1.53302,0.35504,2.23462,0.03822
10147,-2.88756,-2.02016,-0.34162,0.52905,False,F,1.31409,0.59903,-2.07506,-0.73175
10148,-1.23346,0.08273,-0.04908,0.35176,False,F,0.86925,-0.83143,-1.24715,2.81415
10149,-0.69229,0.65794,-0.16412,0.25695,True,C,-0.70676,-0.47624,-0.91004,0.46058
10150,3.14488,-2.55071,0.20425,0.07596,False,F,-1.59988,-0.70114,-3.73238,1.44479
10151,1.15992,-0.17293,-0.57525,0.51827,False,F,-2.22238,-2.03873,-2.08900,2.01237
10152,-1.28095,0.10542,0.07229,0.06852,True,F,-0.35752,-0.83810,-3.27889,0.69807
10153,2.25689,-0.10168,-1.15086,1.14203,False,F,2.26856,-0.15387,-2.74744,-1.71045
10154,0.33868,-0.92480,-0.35083,0.47009,False,F,2.52888,3.43109,1.24710,1.91632
10155,2.12812,-0.89482,-1.20686,1.25796,False,F,0.96015,-0.66748,0.02087,0.15531
10156,-1.03954,-0.39810,-0.35743,0.58009,False,F,0.02839,-0.52294,-4.64903,2.31760
10157,1.19690,-0.90545,-0.03069,0.23192,False,F,-1.53616,-0.36781,-2.36340,0.50748
10158,-1.84955,-0.47672,-0.34891,0.50384,False,F,2.22932,0.79529,3.06354,0.11142
10159,2.86247,0.52310,-0.11441,0.31297,True,C,-0.02654,0.63113,1.61128,4.34104
10160,2.37533,-0.51746,-0.93201,0.86485,False,F,-1.19489,-0.20592,-1.39910,2.38599
10161,-0.52875,0.58924,-0.28952,0.34331,True,D,2.00455,0.88609,-3.46905,3.12148
10162,-3.25972,0.15540,-0.16817,0.31589,False,F,-1.92948,-1.53271,-4.12130,0.02616
10163,0.73265,-0.67540,-0.57435,0.79277,False,F,-1.27849,-1.09280,-1.11334,1.30373
10164,0.90970,1.48922,-1.20504,1.24225,True,A,0.84364,0.60118,1.67242,1.64215
10165,1.22168,-0.27282,0.31108,-0.04970,False,F,-1.47062,-1.10315,-1.62951,1.74071
10166,0.13771,-2.17075,0.15994,0.00981,False,F,-0.55459,-1.53269,-2.04397,0.10499
10167,-2.20540,0.06560,0.03185,0.20087,False,F,-0.92065,-2.09471,-1.34350,0.83881
10168,-0.10199,1.77215,-0.68543,0.66802,True,A,-0.36372,-1.70330,-3.13373,-1.24618
10169,-0.90467,-0.77664,-0.14518,0.40713,False,F,-0.83227,-1.11900,-1.11183,2.41979
10170,-0.55120,-0.12883,-0.08090,0.15571,False,F,-2.05684,-1.43080,-3.17766,0.49323
10171,0.02170,-1.24891,-0.21038,0.32761,False,F,2.34332,-0.87587,1.74810,3.02633
10172,-0.31079,0.52618,-0.21152,0.31117,True,D,0.27439,-1.29988,-3.31353,0.56798
10173,1.43085,-1.25761,-0.38039,0.47109,False,F,-0.33441,1.81752,-2.56236,2.69469
10174,1.53273,-1.69679,-0.08966,0.27712,False,F,-1.89217,-1.87923,-3.63424,0.95463
10175,-3.61278,2.08487,0.20990,0.09826,True,A,-0.04146,-1.36547,-2.94297,1.40893
10176,-1.28172,-0.72253,0.12615,0.15959,False,F,-0.85235,-0.98770,-2.26166,0.72750
10177,-2.85240,0.70562,-0.64674,0.58592,True,D,-0.89848,-0.78573,-1.02604,-0.58463
10178,-0.43715,1.03761,-1.06198,1.15679,False,A,1.59242,2.12857,3.48674,0.57297
10179,-1.00813,1.37555,-0.39344,0.39013,True,A,-1.62755,-0.50589,-2.28687,0.58567
10180,-1.21966,1.52938,-0.49424,0.46362,True,A,-1.64054,-1.38845,-0.34504,0.99094
10181,2.21580,-0.83716,-1.14451,1.21919,False,F,1.54295,-0.43193,2.59694,0.25127
10182,1.20954,0.24314,-1.21294,1.22835,False,F,-0.15494,-0.59575,0.31028,1.20800
10183,-0.95894,-0.04524,-0.65915,0.65955,False,F,-1.11669,-0.16974,-3.23341,0.35902
10184,0.19668,1.77747,0.10469,0.01063,True,A,-0.22772,-0.43506,-2.71316,1.70693
10185,0.80190,-0.43341,-0.57831,0.56669,False,F,-1.36615,-0.88016,-0.95518,1.19386
10186,-0.43734,-1.55455,-0.00322,0.11892,False,F,-0.82991,-0.97471,-1.47091,-0.33046
10187,2.20424,-2.19655,-1.19527,1.24601,False,F,3.69750,2.17254,-1.44319,-0.91383
10188,-0.62980,0.32951,-0.50837,0.59158,False,Fx,-0.73013,-1.80299,-0.43872,2.24365
10189,2.42641,-1.37955,0.22551,0.08281,False,F,-2.86908,-0.88835,-1.64943,0.09534
10190,-2.05821,0.77039,-0.44970,0.66062,True,A,-0.86323,-1.84807,-2.49492,1.01416
10191,1.08923,-0.71929,-0.47169,0.52582,False,F,0.72419,-0.30270,1.70386,0.97057
10192,0.06155,-0.40491,0.12714,0.03409,False,F,0.33606,-0.56947,-2.02459,1.27987
10193,-1.85382,0.15481,-1.18582,1.10335,False,F,1.97559,-1.18758,-2.19600,3.51227
10194,2.07931,-0.41947,-0.39593,0.48848,False,F,-0.46791,-0.81404,-3.09608,1.64722
10195,-1.18041,-0.75528,-0.16080,0.29537,False,F,-1.56045,-0.68755,-1.05881,0.48922
10196,-0.33943,-0.22255,0.18668,0.08635,False,F,-1.68056,-0.62066,-1.72310,0.66708
10197,0.98419,-0.67589,-0.14826,0.23104,False,F,-0.88816,-0.90807,2.92415,1.00656
10198,1.19753,-1.96419,-1.06622,0.98591,False,F,0.40323,-1.01818,1.29362,-1.70166
10199,-0.64701,-0.83294,-0.45959,0.52134,False,F,-0.15148,-1.51324,-1.28690,0.57009
10200,1.14818,-0.91644,-0.62497,0.73437,False,F,2.13410,1.72375,2.84757,0.20783
10201,-2.37693,0.92767,-0.55225,0.60363,True,A,-0.81253,0.60254,0.77516,0.51104
10202,-0.06878,0.30978,-0.42692,0.45156,False,F,0.70615,0.42971,-1.96148,1.66102
10203,2.03215,-1.24003,-0.91114,0.83484,False,F,1.77287,0.50707,-2.65438,2.83535
10204,1.29717,0.81613,-0.59121,0.70955,True,A,1.28276,1.26379,1.11167,1.90289
10205,-2.41033,0.37823,-1.06570,1.24091,False,E,-0.70680,0.37254,0.52299,-1.24353
10206,-0.74617,1.73387,-0.87088,0.92123,True,A,-1.03522,-0.90684,3.31491,1.72835
10207,-1.96921,0.41409,-0.59401,0.60599,False,Fx,-0.24474,-1.24268,-2.78275,1.68656
10208,-0.84162,1.99537,-0.10600,0.30278,True,A,-0.20869,-0.86352,-1.36444,-0.15387
10209,1.41131,-0.91002,-1.03682,1.09044,False,F,2.23333,-0.15700,5.88766,2.28545
10210,-3.72013,1.95283,-0.48828,0.54409,True,A,1.15416,1.06016,-3.00827,0.24608
10211,3.30700,-1.20082,-0.40287,0.53321,False,F,0.08452,1.80488,2.06448,2.27272
10212,-2.21886,1.23503,-0.84184,0.83857,True,A,0.78756,0.09567,0.19551,0.93415
10213,0.91247,-1.13405,-0.29424,0.34890,False,F,0.20215,-1.25534,-1.17217,3.33452
10214,-0.85095,0.85554,-0.00556,0.09908,True,A,1.86171,0.52555,-2.01187,1.38691
10215,0.73453,-0.38809,-0.09023,0.20749,False,F,-1.00225,1.20473,1.72233,0.73771
10216,-2.80205,-0.17441,-1.10304,1.20177,False,F,-0.31271,0.56846,0.69482,-2.07720
10217,-0.21120,0.89374,-0.11619,0.21995,True,A,-1.06939,-2.15441,-3.59909,1.74697
10218,1.31180,-0.49684,-1.02814,0.94613,False,F,1.82527,-1.80457,-2.27503,2.17829
10219,1.99876,-2.65041,-0.59078,0.59835,False,F,1.99277,-0.64378,-1.58409,3.30298
10220,1.17809,-1.51370,-0.11544,0.27092,False,F,-1.24768,-0.89323,-1.83226,2.02155
10221,0.05559,0.77604,-0.13032,0.35782,True,A,0.60053,-0.06534,0.02897,-0.78427
10222,-0.32105,-1.61134,-0.00059,0.17512,False,F,-1.53480,0.20269,-1.15884,1.43203
10223,2.18451,0.23044,0.10148,-0.00730,True,F,-2.67248,-0.63559,-3.71593,0.63322
10224,1.55947,-0.93916,-0.47561,0.50804,False,F,-1.08054,-1.54129,-3.27359,1.62906
10225,2.26651,-3.15574,-0.84469,0.80222,False,F,-1.60489,-0.75782,0.31238,0.79541
10226,-0.68948,0.84347,-0.39256,0.47110,True,A,-1.52820,-0.93175,-3.11557,1.45396
10227,-0.40901,-0.44337,-0.69213,0.65759,False,F,-0.14469,-0.70741,-1.07789,-1.62505
10228,1.26220,-0.57578,-0.57465,0.66288,False,F,-0.75530,-1.19288,-2.88862,-0.05988
10229,-0.53241,-0.69095,-0.80356,0.90132,False,F,0.89794,-0.28395,3.67907,-2.19903
10230,0.09118,-1.19855,-0.22191,0.31242,False,F,-0.70848,0.58190,-3.25019,1.36012
10231,0.50054,-1.06244,-0.88164,0.84936,False,F,-0.35838,-0.20107,-1.63142,0.59081
10232,-3.34347,1.38716,-1.15917,1.19334,True,A,1.45593,1.77668,0.96030,-0.11740
10233,-1.32528,0.19386,-0.40641,0.49297,False,F,2.53900,-1.44348,-2.36145,1.26847
10234,-1.10993,-0.25072,-0.71168,0.73980,False,F,0.56394,-0.54252,-0.74135,2.14837
10235,1.18947,-0.95939,-0.84843,0.77572,False,F,-1.54547,-0.85668,-2.23456,2.86120
10236,-2.06607,1.23326,-0.61229,0.73103,True,A,1.47499,1.39312,0.77952,0.79222
10237,2.44721,-2.20798,-0.40753,0.47788,False,F,0.20493,1.62526,1.84051,-1.44195
10238,-0.61633,-0.59757,-0.52553,0.62476,False,F,0.30450,-2.44383,0.30349,-0.38213
10239,-0.37662,0.87067,-0.39137,0.49025,True,A,1.76773,1.21872,-1.25063,0.21015
10240,0.86899,-2.19035,-0.47547,0.66901,False,F,1.79113,1.31112,-2.55606,-0.38579
10241,1.75956,-0.14610,-0.94951,1.10880,False,F,2.33234,-0.82400,-2.29494,0.01577
10242,0.08207,-1.24411,-0.39017,0.53469,False,F,-0.92428,1.24134,-1.57062,2.90757
10243,-0.98551,-1.14191,-0.54652,0.67233,False,F,-0.60891,-0.91430,-2.63009,-0.37963
10244,2.10420,0.46169,-0.20029,0.33466,True,E,0.34817,1.14918,-0.15798,2.35431
10245,1.46300,0.08286,-0.36416,0.41818,False,F,-0.84561,-1.38621,-2.01554,0.82098
10246,-1.51610,1.80837,-1.15846,1.24014,True,A,1.47681,-0.77975,-0.73302,1.36404
10247,2.11559,-1.52539,0.00775,0.14803,False,F,2.36004,0.10048,-2.16505,1.27201
10248,1.12981,-0.08907,-0.33345,0.44732,False,F,-1.07240,-1.73496,-1.55067,0.74339
10249,-0.10352,0.05737,-0.81578,0.87222,False,F,-0.39983,2.46581,3.03934,0.91186
10250,1.82682,-1.50801,0.04635,0.04818,False,F,2.18578,-1.25774,-1.91355,1.66837
10251,1.82467,0.32882,-0.12331,0.18876,True,F,-1.29574,0.03273,0.69297,1.16059
10252,-0.47674,0.09171,-0.41404,0.51171,False,F,0.99736,-0.18150,0.13591,0.40147
10253,2.28608,-1.25267,0.00272,0.02105,False,F,-1.01328,-1.22485,0.19608,0.46748
10254,-0.47681,1.37462,-0.19554,0.36338,True,A,-1.58670,0.15504,-3.78272,1.09176
10255,-2.29232,1.20827,-0.46641,0.42702,True,A,2.08977,-1.15752,-1.16031,1.97641
10256,-2.18748,1.23365,-1.37885,1.32051,False,A,1.12604,-1.69713,-1.63677,2.35430
10257,0.25328,-0.54606,-0.44961,0.53070,False,F,1.31127,-0.76911,-3.45965,-1.09412
10258,0.42703,-1.64033,-0.08784,0.19254,False,F,0.46247,-1.67003,-2.79172,0.91744
10259,-0.14068,0.59339,-0.91539,0.98920,False,D,-0.40002,0.87472,-1.85751,1.43023
10260,-2.42015,1.70422,-0.13438,0.23668,True,A,0.86973,-0.29435,-3.69061,0.60009
10261,0.99535,-0.58818,-0.11816,0.33984,False,F,0.16435,-0.38803,-0.88872,2.59903
10262,0.41739,-1.29501,0.02459,0.11686,False,F,-0.48244,-2.17676,-2.09270,1.03157
10263,-1.83583,-0.98163,-0.77863,0.70395,False,F,0.92440,0.79468,-1.28727,1.98066
10264,1.22988,-1.92619,-0.64776,0.74028,False,F,-2.11610,-0.82049,-2.36824,0.38589
10265,-1.01624,-0.56875,-0.33633,0.34188,False,F,-0.40582,-1.45169,-1.69649,-0.50328
10266,1.22296,0.97966,-1.11094,1.11864,False,A,0.60595,-0.05686,-0.40780,0.72970
10267,0.47505,0.66125,-0.37517,0.38994,True,D,-0.47975,-0.97197,-1.03428,1.68950
10268,0.14534,-1.02030,-0.64483,0.68679,False,F,0.35200,0.20766,-1.46342,-0.21563
10269,0.83394,-0.53778,0.00324,0.10640,False,F,1.03636,-1.05757,-2.43950,0.15590
10270,-2.04918,1.18037,-0.57043,0.63314,True,A,-0.72378,-0.81128,-1.47843,0.95159
10271,0.74559,-0.30920,0.01311,0.26079,False,F,-1.31130,-1.13512,-3.01407,1.61732
10272,-0.05118,1.00987,-0.29242,0.36911,True,A,-0.36712,-1.99094,-2.56482,-0.33618
10273,1.73325,-1.22014,-0.30726,0.35795,False,F,-1.97365,1.82438,0.69904,2.41529
10274,0.10943,-0.55845,-0.69383,0.79689,False,F,0.87898,1.67581,-2.49438,0.62535
10275,-0.15037,1.75902,0.17361,-0.00840,True,A,1.73313,-0.88983,-2.61482,3.22822
10276,-1.18392,0.38313,-0.44405,0.66940,False,D,-0.18589,-2.01693,0.31778,1.20721
10277,-1.60805,0.05244,-0.05392,0.15025,False,F,-0.58784,-0.70446,-2.36686,2.52578
10278,-0.41312,0.10928,0.11298,0.11824,False,F,-0.50542,-0.70801,-2.68280,1.84976
10279,0.21971,-0.26394,-0.31583,0.41062,False,F,0.47171,1.64738,2.63908,0.56236
10280,0.79387,-1.81875,-0.51978,0.54951,False,F,-0.55180,-1.31331,-0.73628,-0.12883
10281,-1.80094,0.79485,-0.79592,0.74973,True,C,-1.64822,-1.35131,-2.41274,-0.81324
10282,0.75066,0.78557,-1.01826,1.06421,False,B,2.38395,0.57595,1.50032,0.03046
10283,-0.72594,-0.37091,-0.27917,0.43813,False,F,-0.25659,1.78450,2.63674,2.16439
10284,-0.94772,-0.17721,-1.26200,1.22673,False,F,1.84467,1.71817,2.42425,0.98567
10285,-0.50865,-1.29681,-0.06490,0.09663,False,F,-0.56828,-0.70047,-1.54336,2.02742
10286,-2.93897,1.22442,-0.09677,0.08958,True,A,-1.78533,-1.81759,-0.44097,0.88717
10287,-0.73865,-0.54556,-0.43279,0.61097,False,F,-0.63768,-2.43681,-0.23323,1.51177
10288,0.21400,-1.24631,-0.47923,0.57239,False,F,-1.22882,-1.27791,-0.63679,0.08185
10289,0.20813,0.53126,-0.02855,0.06536,True,E,-2.30967,0.57418,-2.18181,0.82719
10290,1.50857,-1.54962,-0.79921,0.72315,False,F,-1.34274,-0.95291,-0.59434,2.29317
10291,-0.59675,0.11444,-1.30465,1.27935,False,F,3.55025,-0.72167,-2.34998,0.02923
10292,0.06229,1.18421,-0.81902,0.78709,True,A,-0.47337,-0.73549,-2.46460,1.95140
10293,0.82540,-0.05357,0.24618,-0.01928,False,F,-1.24783,-2.05478,-4.13149,1.03572
10294,2.10919,-1.07682,-0.31709,0.57733,False,F,-1.43405,-1.08721,-1.22502,1.05847
10295,1.56499,-0.69336,-0.97982,1.01110,False,F,0.86134,2.29772,-2.90663,-0.54157
10296,-1.58549,-0.33588,-0.22259,0.46520,False,F,-0.21634,-2.61018,1.28143,0.93308
10297,1.15380,-0.97797,-0.02269,0.10727,False,F,-1.03242,-1.36524,-2.98520,1.25705
10298,1.28039,-1.16220,-0.67337,0.71016,False,F,-0.58255,-1.37136,-2.08472,0.95601
10299,-1.42047,0.33255,-0.03499,0.12371,True,Fx,-0.33432,1.39020,1.49804,0.86083
10300,-1.54568,-0.87954,0.08660,0.10435,False,F,-1.45412,-0.70982,-1.43925,-0.46465
